event_id,month,group,income,debt_ratio,history_months,late_payments,requested_amount,employment_years,default
sim-009506,19,group_a,43274.75,0.4141,74.5,1,6010.37,6.2,0
sim-009507,19,group_a,52706.63,0.3689,79.4,2,11693.36,2.5,1
sim-009508,19,group_b,23947.86,0.3227,20.6,2,7075.6,6.1,1
sim-009509,19,group_a,35934.43,0.235,42.6,0,10622.09,7.1,0
sim-009510,19,group_b,47448.37,0.3469,65.9,0,9874.23,2.8,0
sim-009511,19,group_a,56858.62,0.1188,10.0,0,6595.03,5.7,0
sim-009512,19,group_a,42920.83,0.1116,110.6,1,4199.76,15.3,0
sim-009513,19,group_b,48083.45,0.5807,79.7,1,13743.91,4.3,0
sim-009514,19,group_a,25792.02,0.2809,64.4,2,8702.22,5.7,1
sim-009515,19,group_b,29585.79,0.3765,65.6,1,8946.11,2.7,0
sim-009516,19,group_b,42295.59,0.5514,93.5,0,8047.47,7.9,0
sim-009517,19,group_a,53767.88,0.0958,37.8,2,4364.45,5.2,0
sim-009518,19,group_a,47817.52,0.2382,77.4,1,6633.19,7.0,1
sim-009519,19,group_a,30378.6,0.2005,105.3,0,9275.18,5.3,1
sim-009520,19,group_b,39286.8,0.4768,24.2,1,6233.17,6.4,0
sim-009521,19,group_b,81876.89,0.3501,36.3,0,9771.21,6.5,1
sim-009522,19,group_a,54534.48,0.6507,48.0,2,7609.56,4.1,1
sim-009523,19,group_a,40527.5,0.1364,169.3,0,4072.74,1.6,0
sim-009524,19,group_a,28202.01,0.3269,67.1,0,3227.67,2.9,0
sim-009525,19,group_a,32156.96,0.414,53.9,1,9919.95,1.5,0
sim-009526,19,group_a,43510.95,0.5341,43.9,1,5443.08,3.6,1
sim-009527,19,group_a,48722.58,0.5115,47.4,2,7000.4,6.1,1
sim-009528,19,group_b,55024.66,0.3807,88.1,0,5334.77,6.6,0
sim-009529,19,group_a,51070.07,0.4558,49.7,3,13606.79,3.8,0
sim-009530,19,group_a,37141.89,0.3764,46.7,1,4116.71,7.9,1
sim-009531,19,group_b,35008.14,0.2107,48.2,0,12811.15,4.1,0
sim-009532,19,group_b,102512.02,0.2519,105.2,0,4009.74,10.7,1
sim-009533,19,group_a,34347.47,0.2266,46.7,3,10776.48,1.7,0
sim-009534,19,group_b,25222.32,0.1279,26.1,0,7487.12,1.7,1
sim-009535,19,group_a,21801.6,0.2206,75.8,0,8473.82,4.7,1
sim-009536,19,group_b,37408.78,0.376,50.1,1,9346.09,5.7,0
sim-009537,19,group_a,64395.12,0.449,41.4,0,7422.96,6.7,0
sim-009538,19,group_b,34067.6,0.183,75.7,2,11400.71,9.6,0
sim-009539,19,group_a,80705.02,0.5614,64.1,1,6543.0,2.4,1
sim-009540,19,group_b,43258.19,0.2802,34.6,0,4430.05,16.4,0
sim-009541,19,group_b,69148.69,0.1952,92.2,0,6394.73,2.7,0
sim-009542,19,group_a,31563.51,0.2691,92.3,0,6538.43,9.3,0
sim-009543,19,group_a,31769.72,0.4566,54.7,2,9089.83,2.3,0
sim-009544,19,group_b,45082.04,0.1753,87.2,0,4579.65,1.1,0
sim-009545,19,group_a,53139.35,0.22,83.9,1,12867.03,10.9,0
sim-009546,19,group_b,40248.9,0.2137,78.4,1,15701.28,3.7,0
sim-009547,19,group_b,49061.77,0.3032,71.2,1,6997.36,6.3,0
sim-009548,19,group_a,55556.96,0.2221,61.0,1,10743.06,1.8,0
sim-009549,19,group_a,23894.12,0.5347,86.6,1,23110.75,12.2,1
sim-009550,19,group_b,37601.77,0.2167,47.6,0,8791.75,1.3,0
sim-009551,19,group_a,34896.9,0.2153,132.0,2,4316.98,6.3,0
sim-009552,19,group_b,35615.94,0.2269,87.2,0,6875.09,11.5,0
sim-009553,19,group_a,51476.91,0.086,82.9,1,5857.09,2.3,0
sim-009554,19,group_a,35101.12,0.1984,45.9,0,9071.07,5.6,0
sim-009555,19,group_a,18692.31,0.3408,38.5,0,14738.38,2.7,1
sim-009556,19,group_a,39287.52,0.2785,48.5,0,3331.38,3.6,0
sim-009557,19,group_b,27748.84,0.3177,123.0,0,15841.23,5.0,0
sim-009558,19,group_a,53447.73,0.1369,52.5,1,9192.6,5.9,0
sim-009559,19,group_b,60863.73,0.5031,48.2,2,11521.34,5.5,0
sim-009560,19,group_b,17406.03,0.0762,150.5,0,10057.03,8.6,0
sim-009561,19,group_a,31345.39,0.4207,96.1,2,5910.39,9.3,0
sim-009562,19,group_a,50333.02,0.7272,62.0,1,10310.43,9.1,1
sim-009563,19,group_b,24011.12,0.2347,57.6,2,13525.88,9.2,0
sim-009564,19,group_b,60277.7,0.4668,60.3,3,14971.6,6.0,1
sim-009565,19,group_a,67421.08,0.1953,130.6,0,14159.05,3.5,0
sim-009566,19,group_a,40536.31,0.4408,57.9,2,6334.66,10.6,1
sim-009567,19,group_b,31349.61,0.4147,41.2,0,15731.3,2.2,0
sim-009568,19,group_a,16441.46,0.3311,65.6,1,13758.66,3.9,0
sim-009569,19,group_b,61077.0,0.5232,53.7,1,12877.79,5.2,0
sim-009570,19,group_a,100615.9,0.5477,94.7,0,4492.37,6.7,1
sim-009571,19,group_b,92242.25,0.2214,56.1,1,6223.11,12.0,0
sim-009572,19,group_a,39979.06,0.3322,49.4,0,8716.26,3.1,0
sim-009573,19,group_b,27421.32,0.0779,203.2,0,12458.06,4.9,0
sim-009574,19,group_a,61685.38,0.2245,72.7,2,3936.97,2.0,0
sim-009575,19,group_a,41139.13,0.5056,59.5,0,4596.36,8.9,0
sim-009576,19,group_a,53040.73,0.4763,33.7,1,8558.42,5.0,0
sim-009577,19,group_b,49274.19,0.3077,79.9,2,4758.77,1.6,1
sim-009578,19,group_a,45119.12,0.6494,36.7,2,6715.14,7.0,1
sim-009579,19,group_a,66834.57,0.2657,14.1,1,7668.58,9.7,0
sim-009580,19,group_b,67885.69,0.4097,52.1,3,2956.29,2.7,0
sim-009581,19,group_a,34838.25,0.3223,85.2,2,9086.14,6.5,0
sim-009582,19,group_a,29445.39,0.3566,62.6,1,7406.4,6.9,0
sim-009583,19,group_b,15189.68,0.3655,88.3,0,3729.62,4.1,0
sim-009584,19,group_b,37519.36,0.2363,57.3,0,5995.79,3.3,0
sim-009585,19,group_b,27413.84,0.5205,107.6,1,11836.15,13.8,0
sim-009586,19,group_a,51743.95,0.441,69.3,0,6736.84,8.4,1
sim-009587,19,group_a,37681.93,0.5718,90.2,1,8039.61,16.4,1
sim-009588,19,group_b,39437.8,0.1743,166.3,0,9168.04,5.6,0
sim-009589,19,group_a,61024.2,0.5448,126.4,1,3116.41,0.8,1
sim-009590,19,group_b,51269.28,0.6898,129.3,3,16276.77,6.2,0
sim-009591,19,group_a,41315.38,0.2276,93.3,1,10050.88,6.2,0
sim-009592,19,group_b,88106.25,0.2729,64.1,1,9845.76,5.0,0
sim-009593,19,group_b,59161.28,0.5395,72.9,2,11039.76,7.3,0
sim-009594,19,group_a,36436.94,0.2259,52.4,1,7679.85,3.6,1
sim-009595,19,group_a,37126.03,0.3973,98.6,3,7938.26,5.9,0
sim-009596,19,group_a,60422.66,0.0718,89.5,1,25039.34,7.2,0
sim-009597,19,group_a,47249.4,0.2208,33.8,0,3905.31,7.5,0
sim-009598,19,group_b,27095.23,0.1873,101.4,2,10912.67,20.1,1
sim-009599,19,group_a,63182.29,0.1455,95.2,1,4772.37,7.1,0
sim-009600,19,group_a,73573.3,0.3498,80.0,1,16152.88,5.1,1
sim-009601,19,group_a,71266.62,0.1895,64.6,1,8399.91,8.5,0
sim-009602,19,group_b,82946.79,0.3565,66.5,5,3990.97,4.2,1
sim-009603,19,group_a,103472.71,0.4839,53.6,1,10494.56,9.7,0
sim-009604,19,group_a,89732.01,0.3165,59.2,2,13713.95,4.1,0
sim-009605,19,group_b,50065.03,0.4312,94.5,2,9560.55,7.5,1
sim-009606,19,group_a,39753.78,0.3726,71.7,1,12546.73,8.8,0
sim-009607,19,group_a,20121.97,0.4276,142.5,1,16470.67,8.1,1
sim-009608,19,group_b,43589.19,0.2778,68.1,1,11973.54,11.8,1
sim-009609,19,group_a,53962.1,0.5781,28.7,4,6515.41,5.3,1
sim-009610,19,group_b,44191.7,0.1817,105.2,0,15933.63,2.7,0
sim-009611,19,group_b,19632.61,0.2186,56.1,1,10209.27,8.0,0
sim-009612,19,group_b,38469.42,0.134,148.8,3,6327.74,3.1,0
sim-009613,19,group_a,56899.37,0.5801,122.2,2,10083.92,4.6,0
sim-009614,19,group_a,28201.08,0.2668,86.9,1,9907.53,5.7,0
sim-009615,19,group_a,46517.8,0.4308,47.3,1,8663.96,10.3,0
sim-009616,19,group_a,52014.79,0.4858,71.9,0,4150.76,6.7,0
sim-009617,19,group_a,69393.36,0.2818,81.0,2,14705.6,4.7,1
sim-009618,19,group_b,89080.37,0.2271,20.7,1,11808.14,2.1,1
sim-009619,19,group_b,37023.68,0.1008,52.5,1,6026.21,0.5,0
sim-009620,19,group_a,46872.11,0.4812,27.5,0,10439.31,2.6,1
sim-009621,19,group_b,47492.59,0.3264,51.6,1,9603.28,3.9,0
sim-009622,19,group_b,56996.06,0.1885,72.6,2,3721.42,7.8,0
sim-009623,19,group_b,54377.69,0.1877,94.2,0,7789.77,2.3,0
sim-009624,19,group_b,78944.66,0.1674,49.1,3,9518.39,3.7,0
sim-009625,19,group_b,16298.94,0.283,78.7,2,18535.26,1.4,0
sim-009626,19,group_a,51718.4,0.4745,95.9,1,8501.76,3.8,1
sim-009627,19,group_a,53247.85,0.3643,61.8,3,18981.04,2.2,1
sim-009628,19,group_b,39308.8,0.3388,43.6,1,7097.43,17.9,0
sim-009629,19,group_b,16766.13,0.0839,72.1,2,7306.6,8.4,0
sim-009630,19,group_b,42293.2,0.7216,81.0,0,3579.82,3.4,1
sim-009631,19,group_b,32194.94,0.3177,37.1,1,7914.29,2.1,1
sim-009632,19,group_a,87793.37,0.5437,49.9,1,6697.86,5.4,1
sim-009633,19,group_a,50798.51,0.4784,17.3,2,6173.41,3.0,0
sim-009634,19,group_b,31066.84,0.1741,17.4,2,6283.72,6.6,0
sim-009635,19,group_a,18322.57,0.5348,34.9,1,5057.28,3.4,0
sim-009636,19,group_a,55606.73,0.3032,121.8,2,5183.32,7.6,0
sim-009637,19,group_b,58126.83,0.1633,67.4,2,8194.09,6.3,0
sim-009638,19,group_b,39631.27,0.2442,42.4,2,11117.59,1.4,0
sim-009639,19,group_a,55912.53,0.4026,44.4,0,16191.31,2.7,1
sim-009640,19,group_b,37486.13,0.3692,58.3,0,9838.61,6.9,1
sim-009641,19,group_a,67929.82,0.4809,87.7,2,3694.55,7.7,1
sim-009642,19,group_b,65836.37,0.1654,36.8,0,9493.3,2.5,0
sim-009643,19,group_a,21799.7,0.4502,11.8,0,15791.05,7.0,1
sim-009644,19,group_b,24149.51,0.3733,31.5,0,9367.5,11.4,0
sim-009645,19,group_a,101837.97,0.2504,55.9,3,14980.37,7.7,0
sim-009646,19,group_a,64184.85,0.1192,64.6,2,6898.82,2.0,0
sim-009647,19,group_a,25534.86,0.2258,122.6,1,6097.92,4.2,0
sim-009648,19,group_a,22436.41,0.1219,40.7,2,6231.0,3.9,0
sim-009649,19,group_a,47347.26,0.6407,76.1,2,10537.8,8.6,1
sim-009650,19,group_b,26855.54,0.2924,149.7,0,5160.38,3.2,0
sim-009651,19,group_b,37986.38,0.2494,124.3,1,6998.33,11.1,0
sim-009652,19,group_a,42537.56,0.7424,68.1,4,9884.75,1.6,0
sim-009653,19,group_b,41773.43,0.2096,66.8,1,15892.9,3.0,0
sim-009654,19,group_b,69643.6,0.4182,55.3,0,5343.85,4.6,0
sim-009655,19,group_b,93769.75,0.6921,29.4,2,16555.33,6.9,0
sim-009656,19,group_a,35484.62,0.2372,88.7,0,17115.52,2.0,0
sim-009657,19,group_a,26987.34,0.097,96.4,0,4771.78,9.2,0
sim-009658,19,group_b,51088.53,0.185,78.2,2,6410.7,4.0,1
sim-009659,19,group_a,86096.29,0.1046,77.0,1,6122.27,2.2,0
sim-009660,19,group_a,36630.98,0.461,40.7,0,4944.4,7.5,1
sim-009661,19,group_b,62016.19,0.1739,54.9,1,9225.24,4.0,0
sim-009662,19,group_a,30528.11,0.3871,90.9,2,12514.56,2.7,1
sim-009663,19,group_b,43780.07,0.1153,43.6,0,8412.2,3.1,0
sim-009664,19,group_a,26635.08,0.3445,60.7,1,7906.18,6.3,1
sim-009665,19,group_b,43588.54,0.4706,17.7,3,18119.16,5.0,1
sim-009666,19,group_b,41319.46,0.1122,46.4,0,6282.47,2.1,1
sim-009667,19,group_b,56017.06,0.0725,26.5,0,8689.95,2.1,0
sim-009668,19,group_b,91563.31,0.3084,57.6,1,7726.65,14.8,0
sim-009669,19,group_b,36851.95,0.1693,92.2,1,5702.08,2.4,0
sim-009670,19,group_a,18734.35,0.0561,73.2,1,5476.86,3.2,0
sim-009671,19,group_b,39859.51,0.2615,66.3,0,9518.48,4.6,0
sim-009672,19,group_b,49203.17,0.5522,73.8,0,18155.73,6.9,0
sim-009673,19,group_a,47230.64,0.3628,55.2,3,10158.1,11.0,1
sim-009674,19,group_a,40614.58,0.454,81.7,0,4890.02,11.6,0
sim-009675,19,group_a,81051.52,0.1988,33.6,2,5739.42,3.5,0
sim-009676,19,group_b,45945.45,0.427,81.3,1,8959.16,22.1,0
sim-009677,19,group_b,41522.29,0.357,29.3,1,5854.73,5.5,0
sim-009678,19,group_a,31299.69,0.564,40.3,2,9594.89,6.7,1
sim-009679,19,group_a,20834.83,0.2111,119.1,0,10684.04,6.2,0
sim-009680,19,group_a,49825.26,0.7126,57.9,1,6797.07,9.3,1
sim-009681,19,group_a,48101.83,0.3578,90.5,1,2692.38,2.6,0
sim-009682,19,group_b,27808.06,0.2642,36.6,1,7960.95,7.5,1
sim-009683,19,group_a,42589.52,0.343,93.5,1,13351.55,6.4,0
sim-009684,19,group_a,40846.74,0.291,89.6,0,9965.47,9.3,1
sim-009685,19,group_a,33379.92,0.6273,148.1,1,17730.14,6.7,1
sim-009686,19,group_b,31095.22,0.5161,113.0,1,11949.21,2.3,1
sim-009687,19,group_b,51438.09,0.5112,22.8,1,6346.56,21.5,0
sim-009688,19,group_a,39464.59,0.5736,40.2,1,6153.18,2.1,1
sim-009689,19,group_a,33852.99,0.4055,69.7,1,7097.13,12.6,1
sim-009690,19,group_a,30215.12,0.1023,73.9,0,6671.72,4.2,0
sim-009691,19,group_a,41085.32,0.2286,55.0,0,8965.89,3.6,1
sim-009692,19,group_b,63977.27,0.2121,92.6,1,4568.23,5.9,0
sim-009693,19,group_a,47324.76,0.6982,84.7,1,5630.94,5.5,0
sim-009694,19,group_a,39277.56,0.2953,38.7,2,6944.36,4.2,1
sim-009695,19,group_a,49393.1,0.1781,76.3,0,8187.08,2.3,0
sim-009696,19,group_a,76960.05,0.1975,31.8,2,12055.76,5.7,0
sim-009697,19,group_a,53315.05,0.412,50.6,2,6467.3,4.5,0
sim-009698,19,group_a,48401.42,0.6073,78.0,1,2794.13,8.8,1
sim-009699,19,group_a,56737.03,0.2883,84.2,2,13330.07,9.2,0
sim-009700,19,group_a,40604.5,0.2544,94.7,2,7112.24,1.2,0
sim-009701,19,group_a,46878.22,0.508,31.8,2,7252.01,7.8,0
sim-009702,19,group_b,35335.33,0.5131,69.4,2,11920.34,8.0,0
sim-009703,19,group_a,22624.02,0.1813,56.2,1,14048.9,11.7,1
sim-009704,19,group_a,50110.76,0.3292,67.2,0,9991.25,2.0,0
sim-009705,19,group_a,50191.73,0.1204,73.4,3,8203.97,6.3,0
sim-009706,19,group_b,38451.79,0.2315,75.9,1,7161.42,14.5,1
sim-009707,19,group_b,67040.01,0.161,81.8,0,4849.17,6.0,0
sim-009708,19,group_b,32045.97,0.0973,39.9,1,9224.71,6.8,1
sim-009709,19,group_b,20620.04,0.2389,128.5,1,4505.13,3.7,1
sim-009710,19,group_b,32377.25,0.4817,109.0,1,7951.53,13.2,0
sim-009711,19,group_a,22715.56,0.2974,52.4,0,20967.23,3.2,0
sim-009712,19,group_b,50009.85,0.1303,73.7,2,3998.68,6.2,1
sim-009713,19,group_b,31638.41,0.2997,131.1,2,10003.95,9.1,0
sim-009714,19,group_a,65615.65,0.4072,80.8,2,6655.19,6.1,0
sim-009715,19,group_a,65042.46,0.1954,58.7,3,5538.61,1.3,0
sim-009716,19,group_a,29422.38,0.3862,112.4,3,6367.61,19.4,0
sim-009717,19,group_a,30902.59,0.2412,66.4,1,8562.53,0.5,0
sim-009718,19,group_b,54310.05,0.1102,47.9,2,25777.56,3.6,0
sim-009719,19,group_a,65482.14,0.0751,75.2,1,12229.82,8.7,1
sim-009720,19,group_b,18633.18,0.2507,54.1,1,11069.71,13.3,0
sim-009721,19,group_b,48839.85,0.1336,101.1,1,6241.91,6.8,0
sim-009722,19,group_a,17240.42,0.2355,43.4,0,4774.45,1.6,0
sim-009723,19,group_a,34462.37,0.5398,98.5,3,5600.22,6.2,0
sim-009724,19,group_b,68688.42,0.4515,77.2,2,15110.48,0.3,0
sim-009725,19,group_b,153599.44,0.2351,15.3,0,6278.53,7.9,1
sim-009726,19,group_a,39249.5,0.5493,79.1,3,9171.34,3.8,1
sim-009727,19,group_a,25699.1,0.5194,57.4,1,8298.23,3.9,1
sim-009728,19,group_b,34973.06,0.2042,29.2,3,8735.62,13.0,1
sim-009729,19,group_b,44611.6,0.1873,35.8,0,7697.03,6.4,0
sim-009730,19,group_a,32744.77,0.1292,140.8,1,10461.59,5.1,0
sim-009731,19,group_a,29424.24,0.2109,98.5,0,5620.44,9.2,0
sim-009732,19,group_b,36269.16,0.3394,26.7,0,11155.79,8.6,0
sim-009733,19,group_a,51233.17,0.6546,77.2,3,22337.87,0.5,1
sim-009734,19,group_a,40410.63,0.7159,94.9,1,8276.28,6.7,0
sim-009735,19,group_b,29963.25,0.5222,76.9,2,6904.9,3.1,0
sim-009736,19,group_a,32747.23,0.2729,35.1,2,7536.37,9.3,1
sim-009737,19,group_a,36467.6,0.2372,83.7,0,11891.88,10.7,0
sim-009738,19,group_b,28516.58,0.123,42.2,0,4470.82,4.3,1
sim-009739,19,group_b,32241.16,0.6146,48.1,1,15019.04,6.9,0
sim-009740,19,group_a,56858.85,0.2471,27.9,2,8613.59,3.6,1
sim-009741,19,group_a,39389.92,0.3207,40.5,1,9782.61,8.0,0
sim-009742,19,group_a,20775.62,0.5447,21.9,1,7759.93,3.2,1
sim-009743,19,group_b,66734.57,0.1522,100.6,2,8152.23,3.3,0
sim-009744,19,group_b,51690.14,0.451,45.2,1,5184.03,1.8,0
sim-009745,19,group_b,24272.13,0.2369,135.8,2,5175.8,7.3,0
sim-009746,19,group_b,37217.74,0.1904,102.3,4,4362.99,1.3,0
sim-009747,19,group_b,31111.05,0.0827,100.9,0,4006.75,3.7,0
sim-009748,19,group_b,57658.93,0.3389,137.5,0,15054.65,2.0,0
sim-009749,19,group_a,37119.81,0.3884,12.2,2,7534.52,5.8,0
sim-009750,19,group_b,42084.52,0.2493,86.6,0,9833.0,11.4,0
sim-009751,19,group_b,40076.22,0.4678,116.1,0,9944.03,3.0,0
sim-009752,19,group_a,23303.14,0.7423,102.2,2,8688.0,8.0,1
sim-009753,19,group_a,78297.14,0.3228,78.3,1,11683.5,5.7,1
sim-009754,19,group_b,57307.03,0.2577,29.8,3,15906.83,4.9,0
sim-009755,19,group_a,31700.85,0.6269,32.3,0,8668.08,12.1,0
sim-009756,19,group_b,47031.93,0.131,54.3,2,5797.5,9.7,0
sim-009757,19,group_a,65324.96,0.705,64.2,3,14806.3,3.2,1
sim-009758,19,group_a,44418.5,0.1692,44.8,0,3948.82,7.3,0
sim-009759,19,group_a,83436.13,0.145,164.5,0,11277.47,10.8,0
sim-009760,19,group_b,147782.57,0.2437,137.6,1,8739.78,3.8,0
sim-009761,19,group_a,41152.04,0.32,50.1,3,11197.79,0.4,0
sim-009762,19,group_b,33973.55,0.1763,34.8,1,4732.95,5.9,1
sim-009763,19,group_a,28636.81,0.1439,86.9,0,11437.09,3.8,0
sim-009764,19,group_a,17125.07,0.3648,62.2,1,6980.01,4.3,1
sim-009765,19,group_a,73293.04,0.8276,94.2,3,6179.67,3.2,0
sim-009766,19,group_a,37403.99,0.1716,112.3,3,17600.31,4.1,1
sim-009767,19,group_b,62670.71,0.2824,27.5,1,13542.79,9.9,1
sim-009768,19,group_b,68193.87,0.2242,59.8,2,10238.43,13.6,0
sim-009769,19,group_a,27556.47,0.4124,45.0,1,9369.26,7.1,1
sim-009770,19,group_a,29350.3,0.2504,157.2,2,5394.75,5.9,0
sim-009771,19,group_b,90288.78,0.2868,41.0,2,5570.06,9.3,1
sim-009772,19,group_b,42132.41,0.3348,48.2,0,10622.39,9.4,1
sim-009773,19,group_a,32881.95,0.1829,93.6,1,4546.57,17.5,0
sim-009774,19,group_b,27973.9,0.2455,48.1,0,14113.25,2.4,0
sim-009775,19,group_a,40887.86,0.3685,33.7,0,15136.99,14.3,0
sim-009776,19,group_a,81741.38,0.4474,139.7,3,13791.3,3.3,0
sim-009777,19,group_b,57865.92,0.1806,69.5,1,11053.81,5.4,0
sim-009778,19,group_b,46832.85,0.3635,42.1,1,5236.73,1.7,0
sim-009779,19,group_b,84556.8,0.4787,31.8,2,5125.42,1.6,1
sim-009780,19,group_a,77981.4,0.5982,40.1,4,15642.41,6.9,0
sim-009781,19,group_a,49927.7,0.3295,44.9,3,9847.45,11.0,0
sim-009782,19,group_b,139242.22,0.3841,60.6,1,11763.88,3.1,1
sim-009783,19,group_a,39108.0,0.426,111.4,2,15303.77,2.4,1
sim-009784,19,group_a,68814.65,0.4522,81.7,2,22656.52,4.5,0
sim-009785,19,group_b,36788.53,0.6285,111.0,0,5431.3,4.3,0
sim-009786,19,group_a,63398.55,0.1477,87.0,0,15362.32,11.0,0
sim-009787,19,group_a,39092.17,0.1749,75.3,0,3581.84,3.9,0
sim-009788,19,group_a,52668.6,0.2691,33.8,2,6955.58,3.4,0
sim-009789,19,group_b,118403.92,0.2981,99.5,1,4489.18,2.3,0
sim-009790,19,group_a,64716.91,0.3536,40.1,0,10539.88,6.9,1
sim-009791,19,group_a,53011.98,0.2802,101.6,0,19831.03,2.1,0
sim-009792,19,group_a,31339.19,0.1516,142.3,0,5689.61,4.8,0
sim-009793,19,group_a,46960.22,0.2995,83.1,1,3458.8,12.5,0
sim-009794,19,group_a,28414.05,0.1715,49.8,0,4979.9,3.7,0
sim-009795,19,group_b,62977.33,0.217,26.4,1,4442.96,1.6,0
sim-009796,19,group_a,62316.94,0.4016,88.7,3,2317.19,4.8,0
sim-009797,19,group_a,40237.44,0.2781,67.3,0,10509.58,11.4,0
sim-009798,19,group_a,87263.14,0.2959,26.2,1,9660.46,2.3,0
sim-009799,19,group_a,82258.03,0.2667,71.7,1,6036.26,3.3,0
sim-009800,19,group_a,46205.38,0.7693,177.4,4,10272.81,8.9,0
sim-009801,19,group_b,55023.45,0.3387,42.0,3,11266.34,6.4,0
sim-009802,19,group_b,33889.07,0.4192,36.5,2,17821.28,6.1,0
sim-009803,19,group_b,38703.46,0.1656,106.1,2,9443.83,16.2,0
sim-009804,19,group_a,27590.78,0.1512,69.5,1,4829.87,12.4,1
sim-009805,19,group_b,35493.27,0.824,33.4,1,11760.63,2.9,1
sim-009806,19,group_b,41529.39,0.2614,37.0,2,4902.45,7.9,1
sim-009807,19,group_a,21604.26,0.3012,40.7,1,9642.55,5.2,1
sim-009808,19,group_a,55285.27,0.087,76.1,0,18534.42,1.5,0
sim-009809,19,group_b,66655.57,0.5001,32.4,3,9156.75,4.8,1
sim-009810,19,group_a,43246.63,0.2934,81.5,0,11653.28,5.1,0
sim-009811,19,group_a,13976.86,0.2865,19.0,0,3831.24,6.0,1
sim-009812,19,group_b,39016.62,0.4049,75.8,1,15927.19,8.2,0
sim-009813,19,group_a,24167.83,0.4258,71.3,1,2120.7,4.8,0
sim-009814,19,group_b,33589.2,0.6323,173.7,2,19372.04,5.9,1
sim-009815,19,group_a,79842.66,0.2178,46.5,2,23031.53,3.3,0
sim-009816,19,group_a,15607.73,0.8712,66.4,2,7030.55,1.6,0
sim-009817,19,group_a,30795.62,0.435,30.9,3,6462.9,1.5,1
sim-009818,19,group_a,61477.05,0.2761,77.2,1,7580.43,5.9,0
sim-009819,19,group_b,32311.91,0.4789,151.3,3,14585.09,4.4,0
sim-009820,19,group_b,31290.17,0.1816,51.1,1,3701.19,6.1,0
sim-009821,19,group_b,101886.08,0.2418,50.1,0,7310.5,1.8,0
sim-009822,19,group_a,50864.61,0.5521,66.7,1,9638.34,4.7,1
sim-009823,19,group_a,64241.65,0.2243,44.7,0,18051.57,5.3,0
sim-009824,19,group_a,53410.43,0.4102,84.9,1,4958.01,4.4,0
sim-009825,19,group_a,46439.84,0.6636,35.4,3,10926.23,3.0,1
sim-009826,19,group_b,73783.5,0.5003,81.9,1,9294.32,2.4,0
sim-009827,19,group_a,96591.46,0.4008,22.9,3,13479.48,5.0,0
sim-009828,19,group_a,21395.22,0.3508,48.5,0,13022.34,11.9,0
sim-009829,19,group_a,42751.81,0.1409,44.1,1,5911.11,9.0,0
sim-009830,19,group_b,42610.52,0.1992,60.4,2,37738.53,2.5,0
sim-009831,19,group_a,36232.2,0.2847,73.3,0,17334.04,6.1,0
sim-009832,19,group_b,65515.72,0.4979,90.3,2,4701.02,14.8,0
sim-009833,19,group_b,48334.11,0.1718,53.8,1,5692.09,6.5,1
sim-009834,19,group_b,97411.41,0.7717,52.6,3,11812.05,11.6,1
sim-009835,19,group_a,68879.36,0.2074,82.6,1,6385.52,6.9,0
sim-009836,19,group_a,76970.31,0.1356,53.9,0,7580.83,6.0,1
sim-009837,19,group_a,26221.92,0.3665,42.0,0,19224.98,10.7,0
sim-009838,19,group_b,30928.83,0.4037,86.8,0,14401.43,8.6,0
sim-009839,19,group_b,32017.87,0.7199,94.3,2,6840.04,8.1,0
sim-009840,19,group_b,75637.68,0.3817,98.7,1,7257.73,11.2,0
sim-009841,19,group_a,28905.47,0.3315,65.3,0,2915.24,2.2,1
sim-009842,19,group_a,29262.66,0.1161,164.6,0,10195.87,4.6,0
sim-009843,19,group_b,27093.0,0.5051,38.0,1,2788.61,4.7,0
sim-009844,19,group_a,137898.26,0.3227,54.7,0,4835.18,2.1,0
sim-009845,19,group_a,40874.54,0.3929,55.8,3,4437.9,8.5,0
sim-009846,19,group_b,54206.33,0.32,88.3,0,13604.95,8.5,0
sim-009847,19,group_a,26874.7,0.4792,14.1,2,9606.76,7.3,0
sim-009848,19,group_a,64918.54,0.2222,30.3,2,10983.06,5.1,0
sim-009849,19,group_a,20600.28,0.4323,68.8,0,4041.26,10.2,1
sim-009850,19,group_a,28762.24,0.1699,49.0,0,15516.63,12.8,0
sim-009851,19,group_b,31914.73,0.0388,99.3,0,8265.21,2.5,0
sim-009852,19,group_a,47568.5,0.5494,68.5,2,4312.24,7.6,1
sim-009853,19,group_a,31098.21,0.4285,116.4,2,6592.1,2.3,1
sim-009854,19,group_a,82296.12,0.1336,20.6,0,19585.25,3.6,1
sim-009855,19,group_a,53602.65,0.2082,69.7,1,5620.55,6.7,0
sim-009856,19,group_b,32479.57,0.3848,62.1,0,9658.26,1.8,0
sim-009857,19,group_b,65972.89,0.1503,81.4,0,8379.74,0.2,0
sim-009858,19,group_a,36784.08,0.4425,60.5,0,5775.71,14.4,0
sim-009859,19,group_a,33860.91,0.2428,51.6,1,10782.76,4.9,0
sim-009860,19,group_a,63211.57,0.4649,44.7,0,10321.71,1.8,0
sim-009861,19,group_a,15487.89,0.6208,50.4,0,7618.62,5.7,0
sim-009862,19,group_a,59078.55,0.2487,74.0,0,7460.6,5.6,0
sim-009863,19,group_b,32160.69,0.2939,29.1,1,4981.79,5.0,0
